プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
7日目,神父ジムゾン,人狼,娘は2d屋白発言、>>630は、う～ん、ライン切りと取れるかどうか？ですね。見返すとオトさんはほんとに印象論が多いんですね。質問の返しの態度、意見が似てるかどうか、乗っかったかどうか。でもおそらくオトさん、村人でも狼でもまったく同じタイプでしょうから判断しづらい。羊>>848はライン切り可能性あり。うーんしかしクララさん襲撃の理由を考えてるんですががちょっと分からないですね・・・。
7日目,少女リーザ,占い師,＜どうも、リーザの母です。・・・アルビン様。明日のジャンピング土下座、楽しみにしてますわ。私は、愛娘と一緒に逝くつもりでございます。それでは、皆様はＬＷをぜひ吊りあげてくださいませ。＞
7日目,少女リーザ,占い師,これできっと死んじゃうし、おしまいのときくらい、すきなことやってもいいよね？[...はジムゾンの頬にキスをした]たぶん、ＬＷさんだとは思ってるけど、だいすきだったよ。・・・それじゃ、みんなばいばい！＠０
7日目,負傷兵シモン,狩人,今日のジムゾンの発言は俺の黒塗り、俺達陣営の偽要素挙げばかり。自分が吊られても村人なら続きはあるんだぞ？あと>>1366だけは言わせてもらうわ。GJ出した狩人っぽさなんて出すわけないだろ。狩人COするまで誰にも狩人だって思われないようにしたいんだから。どんな黒塗りだ。商>>1361ああ。俺も俺と妙の希望は考える必要ないとは思っていたよ。だから>>1310でも4人に聞いてるだろう？
7日目,負傷兵シモン,狩人,やっとそっちにいけそうだよクララ。
7日目,神父ジムゾン,人狼,【本決定了解しました】。>>1376　灰中のLW探しより兵吊り避けるほうにあまりに重きを置いている印象を受けたという意味なんです。あと、ただ黒塗りとかじゃなくて、今までそちら偽と考えてなかったからこそ全部ちゃんと見て考えてみようとしたんです。分かりづらかったらすみません＆シモさん真なら本当に申し訳ないです。うーん、兵妙のリアクションが不安、そして、>>1365のオトさんの余裕がすごく怖いです。
7日目,負傷兵シモン,狩人,ああ。もう吊られるって決まったから言えるけど。17:40分ごろの独り言。白確定二人が俺吊りって先に言ったら確実に灰のどっちかそれに乗るだろ…ジムゾンとかジムゾンとか。予想通り過ぎた。@8
7日目,負傷兵シモン,狩人,>>1382そうか。最後にオットーを若干黒塗りして明日に備えているように見えてしまうわ。疑心暗鬼なせいだろうけど。ここまでジムゾンに言っておいてLWがオットーだったらジャンピ・・・いや最早フライング土下座するわ。最初から最後まできっちり参加できないで済まなかった。真占いを最後まで残してここまで接戦にしているLWにも敬意を表する。明日村がLWを見事に吊ってくれることを期待して。おやすみ。
7日目,行商人アルビン,村人,エルナ＞勝手にまとめもどきしてごめん。エルナがいてくれてうれしかった。シモン＞指摘たくさんありがとう。鋭い発言多いから、もっといっぱい話したかった。
7日目,神父ジムゾン,人狼,>>1379 リザちゃんありがとう。真だったらごめんなさい。もし明日リザちゃん不在で続いたら（もしLW屋なら妙襲撃は高い可能性であると思ってます）、ボクは必死でオトさんと戦うことを約束します。リザちゃんはボクのことは信じてくれてないでしょうけどね・・・。少なくともボクは「オトさんが狼だったら負けてもいいや」とはまだ思ってないですから。
8日目,行商人アルビン,村人,リーザ陣営真確定確認。リーザ、ペーター、シモン、申し訳ありませんでした。お連れ様でした。ジャンピング土下座はエピで必ずするよ。オットー、ジムゾンに1狼。今日も休むよ。おやすみなさい。
8日目,仕立て屋エルナ,村人,見事に誰もしゃべらないね…リーザとシモンお疲れさまだ。しっかり信じてやれなくてすまんかった。オットーとジムゾン、まだ私は黒要素を拾えていないが、ちゃんと考える。今日は議題はいらないかね。なにか議題があればアルビン頼んだ。頑張ろうな
8日目,神父ジムゾン,人狼,あー・・・続いてますね。オットーさんLWで、間違いないんですね。すごいと思います本当に。こんな白い狼見たことない。今日の今日まで疑いきれなかったですよ。きっついです。シモさんリザちゃん、本当にごめんなさい、嫌な思いまでさせちゃった。アルさんエルさん昨日は励ましてくださってありがとう。今日も頑張ります。おやすみなさい。
8日目,パン屋オットー,村人,あー、ジムゾンLW確定か。リズ、シモン、お疲れ様。お子様真で良かった、決め打ち間違ってなかった！後は僕の説得次第だね、頑張ります。ジムゾン黒要素か…隙が無いからきつい～！また来ます。泣いても笑っても最後の日！
8日目,神父ジムゾン,人狼,おはようございます。今朝スマイルマートで店長にイブイブだから「からチキたんバーレル」沢山並べろと言われてつい、「そんなことしてる場合じゃないです！」と切れてしまいました。これが噂に聞く八つ当たりというやつですね。ボクもまだまだ未熟です。さて今日の発言時間メインは夕方になると思います。で、>>1390　オトさんから見てボクに「隙がない」なんていくら何でもそれはないですよう。
8日目,神父ジムゾン,人狼,オトさん、1日目からガッツリボク疑ってたじゃないですか。しかも黒要素もアレコレ挙げて。それはこちらのセリフですよ、ほんとに。あと、>>1365の余裕がなんか怖かったですが、昨日の時点ではオトさんは▼兵だろうが▼神だろうが良かったので当然なんですね。▼屋なんて絶対に起こらなかったし。それと>>1345の「▼兵でも▲妙起きない」の理由も不思議ですね、今思えば。
